period,inter,direc,cycle,type,pollutant,emi
afternoon2,Bishop,SB,29,21,Total Gaseous Hydrocarbons,145.675283437
afternoon2,Bishop,SB,28,61,Total Energy,471504133.6549599
afternoon2,Bishop,SB,28,61,Atmospheric CO2,34731.490319136996
afternoon2,Bishop,SB,28,61,Nitrous Oxide,0.026489027511510006
afternoon2,Bishop,SB,28,61,Methane,0.5318801956712627
afternoon2,Bishop,SB,28,61,Total Gaseous Hydrocarbons,3.7572634880200004
afternoon2,Bishop,SB,28,52,Total Energy,105512549.59999998
afternoon2,Bishop,SB,28,52,Atmospheric CO2,7708.30158
afternoon2,Bishop,SB,28,52,Nitrous Oxide,0.02439196968
afternoon2,Bishop,SB,28,52,Methane,0.201631286944
afternoon2,Bishop,SB,28,52,Total Gaseous Hydrocarbons,2.5413319700000008
afternoon2,Bishop,SB,28,42,Total Energy,0.0
afternoon2,Bishop,SB,28,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,28,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,28,42,Methane,0.0
afternoon2,Bishop,SB,28,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,28,21,Total Energy,7339363196.059999
afternoon2,Bishop,SB,28,21,Atmospheric CO2,527561.033537
afternoon2,Bishop,SB,28,21,Nitrous Oxide,2.380795491456001
afternoon2,Bishop,SB,28,21,Methane,7.649000903669702
afternoon2,Bishop,SB,28,21,Total Gaseous Hydrocarbons,72.894207055
afternoon2,Bishop,SB,27,61,Total Energy,769413368.4545
afternoon2,Bishop,SB,27,61,Atmospheric CO2,56675.81031284501
afternoon2,Bishop,SB,27,61,Nitrous Oxide,0.05994281137749998
afternoon2,Bishop,SB,27,61,Methane,1.0539694490938079
afternoon2,Bishop,SB,27,61,Total Gaseous Hydrocarbons,7.484861675930001
afternoon2,Bishop,SB,27,52,Total Energy,0.0
afternoon2,Bishop,SB,27,52,Atmospheric CO2,0.0
afternoon2,Bishop,SB,27,52,Nitrous Oxide,0.0
afternoon2,Bishop,SB,27,52,Methane,0.0
afternoon2,Bishop,SB,27,52,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,27,42,Total Energy,0.0
afternoon2,Bishop,SB,27,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,27,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,27,42,Methane,0.0
afternoon2,Bishop,SB,27,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,27,21,Total Energy,6910018241.77
afternoon2,Bishop,SB,27,21,Atmospheric CO2,496698.81156299997
afternoon2,Bishop,SB,27,21,Nitrous Oxide,2.0669634185640007
afternoon2,Bishop,SB,27,21,Methane,9.927911367508097
afternoon2,Bishop,SB,27,21,Total Gaseous Hydrocarbons,85.56457976400002
afternoon2,Bishop,SB,26,61,Total Energy,1117161070.8841999
afternoon2,Bishop,SB,26,61,Atmospheric CO2,82291.18827670997
afternoon2,Bishop,SB,26,61,Nitrous Oxide,0.13891506000279993
afternoon2,Bishop,SB,26,61,Methane,2.7430349229805375
afternoon2,Bishop,SB,26,61,Total Gaseous Hydrocarbons,19.785551016499998
afternoon2,Bishop,SB,26,52,Total Energy,399398559.0
afternoon2,Bishop,SB,26,52,Atmospheric CO2,29187.7069
afternoon2,Bishop,SB,26,52,Nitrous Oxide,0.11938975229999998
afternoon2,Bishop,SB,26,52,Methane,0.8536563908699998
afternoon2,Bishop,SB,26,52,Total Gaseous Hydrocarbons,12.5074675
afternoon2,Bishop,SB,26,42,Total Energy,0.0
afternoon2,Bishop,SB,26,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,26,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,26,42,Methane,0.0
afternoon2,Bishop,SB,26,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,26,21,Total Energy,10822238053.32
afternoon2,Bishop,SB,26,21,Atmospheric CO2,777913.0663500003
afternoon2,Bishop,SB,26,21,Nitrous Oxide,3.5379533255159994
afternoon2,Bishop,SB,26,21,Methane,14.062873300407999
afternoon2,Bishop,SB,26,21,Total Gaseous Hydrocarbons,126.81802644199999
afternoon2,Bishop,SB,25,61,Total Energy,1864020812.5339
afternoon2,Bishop,SB,25,61,Atmospheric CO2,137305.58132185
afternoon2,Bishop,SB,25,61,Nitrous Oxide,0.24685375174989996
afternoon2,Bishop,SB,25,61,Methane,5.290304321319479
afternoon2,Bishop,SB,25,61,Total Gaseous Hydrocarbons,38.931660843079996
afternoon2,Bishop,SB,25,52,Total Energy,878033741.0
afternoon2,Bishop,SB,25,52,Atmospheric CO2,64125.30379999999
afternoon2,Bishop,SB,25,52,Nitrous Oxide,0.27915415770000007
afternoon2,Bishop,SB,25,52,Methane,2.1562047166400014
afternoon2,Bishop,SB,25,52,Total Gaseous Hydrocarbons,22.978547900000006
afternoon2,Bishop,SB,25,42,Total Energy,0.0
afternoon2,Bishop,SB,25,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,25,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,25,42,Methane,0.0
afternoon2,Bishop,SB,25,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,25,21,Total Energy,9937998717.04
afternoon2,Bishop,SB,25,21,Atmospheric CO2,714353.5305799998
afternoon2,Bishop,SB,25,21,Nitrous Oxide,3.1772920840759995
afternoon2,Bishop,SB,25,21,Methane,10.528119313627597
afternoon2,Bishop,SB,25,21,Total Gaseous Hydrocarbons,99.73731072699997
afternoon2,Bishop,SB,24,61,Total Energy,0.0
afternoon2,Bishop,SB,24,61,Atmospheric CO2,0.0
afternoon2,Bishop,SB,24,61,Nitrous Oxide,0.0
afternoon2,Bishop,SB,24,61,Methane,0.0
afternoon2,Bishop,SB,24,61,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,24,52,Total Energy,2755849390.0
afternoon2,Bishop,SB,24,52,Atmospheric CO2,201316.75699999995
afternoon2,Bishop,SB,24,52,Nitrous Oxide,0.8671299650000002
afternoon2,Bishop,SB,24,52,Methane,6.778425549499998
afternoon2,Bishop,SB,24,52,Total Gaseous Hydrocarbons,71.86220799999998
afternoon2,Bishop,SB,24,42,Total Energy,0.0
afternoon2,Bishop,SB,24,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,24,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,24,42,Methane,0.0
afternoon2,Bishop,SB,24,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,24,21,Total Energy,7626582791.29
afternoon2,Bishop,SB,24,21,Atmospheric CO2,548206.2416709998
afternoon2,Bishop,SB,24,21,Nitrous Oxide,2.309772424274
afternoon2,Bishop,SB,24,21,Methane,8.588307742661998
afternoon2,Bishop,SB,24,21,Total Gaseous Hydrocarbons,79.149037381
afternoon2,Bishop,SB,23,61,Total Energy,1998320403.1399
afternoon2,Bishop,SB,23,61,Atmospheric CO2,147198.46834456004
afternoon2,Bishop,SB,23,61,Nitrous Oxide,0.18352921142810005
afternoon2,Bishop,SB,23,61,Methane,3.2878009129804675
afternoon2,Bishop,SB,23,61,Total Gaseous Hydrocarbons,22.726206872140004
afternoon2,Bishop,SB,23,52,Total Energy,788166531.0
afternoon2,Bishop,SB,23,52,Atmospheric CO2,57573.04769999998
afternoon2,Bishop,SB,23,52,Nitrous Oxide,0.20812001840000002
afternoon2,Bishop,SB,23,52,Methane,1.67480026059
afternoon2,Bishop,SB,23,52,Total Gaseous Hydrocarbons,19.893994699999997
afternoon2,Bishop,SB,23,42,Total Energy,566780244.5300001
afternoon2,Bishop,SB,23,42,Atmospheric CO2,41726.110951999995
afternoon2,Bishop,SB,23,42,Nitrous Oxide,0.07801128668000007
afternoon2,Bishop,SB,23,42,Methane,1.3902989362460008
afternoon2,Bishop,SB,23,42,Total Gaseous Hydrocarbons,12.507038217
afternoon2,Bishop,SB,23,21,Total Energy,9597112106.8
afternoon2,Bishop,SB,23,21,Atmospheric CO2,689849.7848799998
afternoon2,Bishop,SB,23,21,Nitrous Oxide,2.7324775469529996
afternoon2,Bishop,SB,23,21,Methane,15.147351493754794
afternoon2,Bishop,SB,23,21,Total Gaseous Hydrocarbons,126.99819067699997
afternoon2,Bishop,SB,22,61,Total Energy,3303989062.8809004
afternoon2,Bishop,SB,22,61,Atmospheric CO2,243375.40660233996
afternoon2,Bishop,SB,22,61,Nitrous Oxide,0.2751668063236
afternoon2,Bishop,SB,22,61,Methane,5.367648975585412
afternoon2,Bishop,SB,22,61,Total Gaseous Hydrocarbons,38.685568556280025
afternoon2,Bishop,SB,22,52,Total Energy,2232126330.0
afternoon2,Bishop,SB,22,52,Atmospheric CO2,163120.67999999996
afternoon2,Bishop,SB,22,52,Nitrous Oxide,0.6379022080000002
afternoon2,Bishop,SB,22,52,Methane,4.770074817599998
afternoon2,Bishop,SB,22,52,Total Gaseous Hydrocarbons,60.92951699999998
afternoon2,Bishop,SB,22,42,Total Energy,0.0
afternoon2,Bishop,SB,22,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,22,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,22,42,Methane,0.0
afternoon2,Bishop,SB,22,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,22,21,Total Energy,10930890129.41
afternoon2,Bishop,SB,22,21,Atmospheric CO2,785722.8542819998
afternoon2,Bishop,SB,22,21,Nitrous Oxide,3.309542960002
afternoon2,Bishop,SB,22,21,Methane,16.799295219446503
afternoon2,Bishop,SB,22,21,Total Gaseous Hydrocarbons,142.93236257399997
afternoon2,Bishop,SB,21,61,Total Energy,1701951208.5428
afternoon2,Bishop,SB,21,61,Atmospheric CO2,125367.58310617998
afternoon2,Bishop,SB,21,61,Nitrous Oxide,0.15939601901479994
afternoon2,Bishop,SB,21,61,Methane,3.341734395741266
afternoon2,Bishop,SB,21,61,Total Gaseous Hydrocarbons,24.358551151790007
afternoon2,Bishop,SB,21,52,Total Energy,1981445310.0
afternoon2,Bishop,SB,21,52,Atmospheric CO2,144815.98429999995
afternoon2,Bishop,SB,21,52,Nitrous Oxide,0.6849601269999999
afternoon2,Bishop,SB,21,52,Methane,4.6866081954
afternoon2,Bishop,SB,21,52,Total Gaseous Hydrocarbons,59.06204299999999
afternoon2,Bishop,SB,21,42,Total Energy,0.0
afternoon2,Bishop,SB,21,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,21,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,21,42,Methane,0.0
afternoon2,Bishop,SB,21,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,21,21,Total Energy,9135221470.3
afternoon2,Bishop,SB,21,21,Atmospheric CO2,656648.56191
afternoon2,Bishop,SB,21,21,Nitrous Oxide,2.4148676812059997
afternoon2,Bishop,SB,21,21,Methane,14.552590362006002
afternoon2,Bishop,SB,21,21,Total Gaseous Hydrocarbons,120.44902664899999
afternoon2,Bishop,SB,20,61,Total Energy,0.0
afternoon2,Bishop,SB,20,61,Atmospheric CO2,0.0
afternoon2,Bishop,SB,20,61,Nitrous Oxide,0.0
afternoon2,Bishop,SB,20,61,Methane,0.0
afternoon2,Bishop,SB,20,61,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,20,52,Total Energy,1475776138.0
afternoon2,Bishop,SB,20,52,Atmospheric CO2,107752.92670000001
afternoon2,Bishop,SB,20,52,Nitrous Oxide,0.5177776149999999
afternoon2,Bishop,SB,20,52,Methane,4.038819860400001
afternoon2,Bishop,SB,20,52,Total Gaseous Hydrocarbons,40.04625370000002
afternoon2,Bishop,SB,20,42,Total Energy,388978260.10999995
afternoon2,Bishop,SB,20,42,Atmospheric CO2,28635.822322999997
afternoon2,Bishop,SB,20,42,Nitrous Oxide,0.03856287361
afternoon2,Bishop,SB,20,42,Methane,0.7093476946300002
afternoon2,Bishop,SB,20,42,Total Gaseous Hydrocarbons,6.293196065999999
afternoon2,Bishop,SB,20,21,Total Energy,10535122273.35
afternoon2,Bishop,SB,20,21,Atmospheric CO2,757274.8966819998
afternoon2,Bishop,SB,20,21,Nitrous Oxide,2.7828300494200002
afternoon2,Bishop,SB,20,21,Methane,17.778380750987303
afternoon2,Bishop,SB,20,21,Total Gaseous Hydrocarbons,146.07668494499998
afternoon2,Bishop,SB,19,61,Total Energy,0.0
afternoon2,Bishop,SB,19,61,Atmospheric CO2,0.0
afternoon2,Bishop,SB,19,61,Nitrous Oxide,0.0
afternoon2,Bishop,SB,19,61,Methane,0.0
afternoon2,Bishop,SB,19,61,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,19,52,Total Energy,2224739360.0
afternoon2,Bishop,SB,19,52,Atmospheric CO2,162682.13899999997
afternoon2,Bishop,SB,19,52,Nitrous Oxide,0.651311515
afternoon2,Bishop,SB,19,52,Methane,4.21467074599
afternoon2,Bishop,SB,19,52,Total Gaseous Hydrocarbons,59.24820229999998
afternoon2,Bishop,SB,19,42,Total Energy,2188451940.2000003
afternoon2,Bishop,SB,19,42,Atmospheric CO2,161112.67933999997
afternoon2,Bishop,SB,19,42,Nitrous Oxide,0.24557246863000004
afternoon2,Bishop,SB,19,42,Methane,4.323756535859999
afternoon2,Bishop,SB,19,42,Total Gaseous Hydrocarbons,41.75231824000002
afternoon2,Bishop,SB,19,21,Total Energy,8927336649.4
afternoon2,Bishop,SB,19,21,Atmospheric CO2,641705.9007000001
afternoon2,Bishop,SB,19,21,Nitrous Oxide,2.255572853181
afternoon2,Bishop,SB,19,21,Methane,16.53094701169291
afternoon2,Bishop,SB,19,21,Total Gaseous Hydrocarbons,132.09158493000004
afternoon2,Bishop,SB,18,61,Total Energy,0.0
afternoon2,Bishop,SB,18,61,Atmospheric CO2,0.0
afternoon2,Bishop,SB,18,61,Nitrous Oxide,0.0
afternoon2,Bishop,SB,18,61,Methane,0.0
afternoon2,Bishop,SB,18,61,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,18,52,Total Energy,1273269796.0
afternoon2,Bishop,SB,18,52,Atmospheric CO2,93008.3835
afternoon2,Bishop,SB,18,52,Nitrous Oxide,0.38600709099999986
afternoon2,Bishop,SB,18,52,Methane,3.067678644939999
afternoon2,Bishop,SB,18,52,Total Gaseous Hydrocarbons,35.514274099999994
afternoon2,Bishop,SB,18,42,Total Energy,246867414.00000006
afternoon2,Bishop,SB,18,42,Atmospheric CO2,18173.771695999996
afternoon2,Bishop,SB,18,42,Nitrous Oxide,0.03593611306
afternoon2,Bishop,SB,18,42,Methane,0.6370680951020002
afternoon2,Bishop,SB,18,42,Total Gaseous Hydrocarbons,6.179073275999997
afternoon2,Bishop,SB,18,21,Total Energy,9327414601.220001
afternoon2,Bishop,SB,18,21,Atmospheric CO2,670463.838634
afternoon2,Bishop,SB,18,21,Nitrous Oxide,3.0720836421850004
afternoon2,Bishop,SB,18,21,Methane,11.0594583013622
afternoon2,Bishop,SB,18,21,Total Gaseous Hydrocarbons,102.21914152699999
afternoon2,Bishop,SB,17,61,Total Energy,0.0
afternoon2,Bishop,SB,17,61,Atmospheric CO2,0.0
afternoon2,Bishop,SB,17,61,Nitrous Oxide,0.0
afternoon2,Bishop,SB,17,61,Methane,0.0
afternoon2,Bishop,SB,17,61,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,17,52,Total Energy,5017469730.0
afternoon2,Bishop,SB,17,52,Atmospheric CO2,366841.2100000002
afternoon2,Bishop,SB,17,52,Nitrous Oxide,1.5453253289999995
afternoon2,Bishop,SB,17,52,Methane,11.394843528600001
afternoon2,Bishop,SB,17,52,Total Gaseous Hydrocarbons,134.10452299999997
afternoon2,Bishop,SB,17,42,Total Energy,0.0
afternoon2,Bishop,SB,17,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,17,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,17,42,Methane,0.0
afternoon2,Bishop,SB,17,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,17,21,Total Energy,8474860299.24
afternoon2,Bishop,SB,17,21,Atmospheric CO2,609181.0798989998
afternoon2,Bishop,SB,17,21,Nitrous Oxide,2.218976560788
afternoon2,Bishop,SB,17,21,Methane,15.989272442977798
afternoon2,Bishop,SB,17,21,Total Gaseous Hydrocarbons,127.76156473099998
afternoon2,Bishop,SB,16,61,Total Energy,0.0
afternoon2,Bishop,SB,16,61,Atmospheric CO2,0.0
afternoon2,Bishop,SB,16,61,Nitrous Oxide,0.0
afternoon2,Bishop,SB,16,61,Methane,0.0
afternoon2,Bishop,SB,16,61,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,16,52,Total Energy,624253401.0
afternoon2,Bishop,SB,16,52,Atmospheric CO2,45578.424300000006
afternoon2,Bishop,SB,16,52,Nitrous Oxide,0.21921113080000007
afternoon2,Bishop,SB,16,52,Methane,1.7150994429300004
afternoon2,Bishop,SB,16,52,Total Gaseous Hydrocarbons,16.812715300000004
afternoon2,Bishop,SB,16,42,Total Energy,0.0
afternoon2,Bishop,SB,16,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,16,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,16,42,Methane,0.0
afternoon2,Bishop,SB,16,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,16,21,Total Energy,8977061003.73
afternoon2,Bishop,SB,16,21,Atmospheric CO2,645279.917032
afternoon2,Bishop,SB,16,21,Nitrous Oxide,2.5422741644020004
afternoon2,Bishop,SB,16,21,Methane,14.677025325427
afternoon2,Bishop,SB,16,21,Total Gaseous Hydrocarbons,121.40912637099997
afternoon2,Bishop,SB,15,61,Total Energy,0.0
afternoon2,Bishop,SB,15,61,Atmospheric CO2,0.0
afternoon2,Bishop,SB,15,61,Nitrous Oxide,0.0
afternoon2,Bishop,SB,15,61,Methane,0.0
afternoon2,Bishop,SB,15,61,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,15,52,Total Energy,0.0
afternoon2,Bishop,SB,15,52,Atmospheric CO2,0.0
afternoon2,Bishop,SB,15,52,Nitrous Oxide,0.0
afternoon2,Bishop,SB,15,52,Methane,0.0
afternoon2,Bishop,SB,15,52,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,15,42,Total Energy,0.0
afternoon2,Bishop,SB,15,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,15,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,15,42,Methane,0.0
afternoon2,Bishop,SB,15,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,15,21,Total Energy,8428517973.29
afternoon2,Bishop,SB,15,21,Atmospheric CO2,605850.1451569999
afternoon2,Bishop,SB,15,21,Nitrous Oxide,2.6039935250060005
afternoon2,Bishop,SB,15,21,Methane,10.1819806945818
afternoon2,Bishop,SB,15,21,Total Gaseous Hydrocarbons,92.69351548599997
afternoon2,Bishop,SB,14,61,Total Energy,2559865305.3113
afternoon2,Bishop,SB,14,61,Atmospheric CO2,188562.417672
afternoon2,Bishop,SB,14,61,Nitrous Oxide,0.1920450687092
afternoon2,Bishop,SB,14,61,Methane,2.8507719396338804
afternoon2,Bishop,SB,14,61,Total Gaseous Hydrocarbons,21.04235230689
afternoon2,Bishop,SB,14,52,Total Energy,0.0
afternoon2,Bishop,SB,14,52,Atmospheric CO2,0.0
afternoon2,Bishop,SB,14,52,Nitrous Oxide,0.0
afternoon2,Bishop,SB,14,52,Methane,0.0
afternoon2,Bishop,SB,14,52,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,14,42,Total Energy,0.0
afternoon2,Bishop,SB,14,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,14,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,14,42,Methane,0.0
afternoon2,Bishop,SB,14,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,14,21,Total Energy,8887921602.74
afternoon2,Bishop,SB,14,21,Atmospheric CO2,638872.1863229999
afternoon2,Bishop,SB,14,21,Nitrous Oxide,2.788276875319
afternoon2,Bishop,SB,14,21,Methane,14.671845457020101
afternoon2,Bishop,SB,14,21,Total Gaseous Hydrocarbons,123.66327530399998
afternoon2,Bishop,SB,13,61,Total Energy,0.0
afternoon2,Bishop,SB,13,61,Atmospheric CO2,0.0
afternoon2,Bishop,SB,13,61,Nitrous Oxide,0.0
afternoon2,Bishop,SB,13,61,Methane,0.0
afternoon2,Bishop,SB,13,61,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,13,52,Total Energy,0.0
afternoon2,Bishop,SB,13,52,Atmospheric CO2,0.0
afternoon2,Bishop,SB,13,52,Nitrous Oxide,0.0
afternoon2,Bishop,SB,13,52,Methane,0.0
afternoon2,Bishop,SB,13,52,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,13,42,Total Energy,0.0
afternoon2,Bishop,SB,13,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,13,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,13,42,Methane,0.0
afternoon2,Bishop,SB,13,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,13,21,Total Energy,8341555029.4
afternoon2,Bishop,SB,13,21,Atmospheric CO2,599599.2131440002
afternoon2,Bishop,SB,13,21,Nitrous Oxide,2.4537629109109997
afternoon2,Bishop,SB,13,21,Methane,13.207211732231302
afternoon2,Bishop,SB,13,21,Total Gaseous Hydrocarbons,110.606003314
afternoon2,Bishop,SB,12,61,Total Energy,0.0
afternoon2,Bishop,SB,12,61,Atmospheric CO2,0.0
afternoon2,Bishop,SB,12,61,Nitrous Oxide,0.0
afternoon2,Bishop,SB,12,61,Methane,0.0
afternoon2,Bishop,SB,12,61,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,12,52,Total Energy,394259709.0
afternoon2,Bishop,SB,12,52,Atmospheric CO2,28831.539699999994
afternoon2,Bishop,SB,12,52,Nitrous Oxide,0.09030193159999998
afternoon2,Bishop,SB,12,52,Methane,0.7104343430800004
afternoon2,Bishop,SB,12,52,Total Gaseous Hydrocarbons,10.601154900000003
afternoon2,Bishop,SB,12,42,Total Energy,0.0
afternoon2,Bishop,SB,12,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,12,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,12,42,Methane,0.0
afternoon2,Bishop,SB,12,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,12,21,Total Energy,5968028972.860001
afternoon2,Bishop,SB,12,21,Atmospheric CO2,428988.0125580001
afternoon2,Bishop,SB,12,21,Nitrous Oxide,1.8274153932470003
afternoon2,Bishop,SB,12,21,Methane,7.741628972174799
afternoon2,Bishop,SB,12,21,Total Gaseous Hydrocarbons,68.831474879
afternoon2,Bishop,SB,11,61,Total Energy,1961870346.4564
afternoon2,Bishop,SB,11,61,Atmospheric CO2,144513.25863539006
afternoon2,Bishop,SB,11,61,Nitrous Oxide,0.15292598847949995
afternoon2,Bishop,SB,11,61,Methane,2.6902844824896914
afternoon2,Bishop,SB,11,61,Total Gaseous Hydrocarbons,20.17035580771
afternoon2,Bishop,SB,11,52,Total Energy,2609066020.0
afternoon2,Bishop,SB,11,52,Atmospheric CO2,190860.765
afternoon2,Bishop,SB,11,52,Nitrous Oxide,0.856034222
afternoon2,Bishop,SB,11,52,Methane,5.050016555200003
afternoon2,Bishop,SB,11,52,Total Gaseous Hydrocarbons,68.552127
afternoon2,Bishop,SB,11,42,Total Energy,2178164351.5
afternoon2,Bishop,SB,11,42,Atmospheric CO2,160365.02431700003
afternoon2,Bishop,SB,11,42,Nitrous Oxide,0.15576598547
afternoon2,Bishop,SB,11,42,Methane,2.3044447606899996
afternoon2,Bishop,SB,11,42,Total Gaseous Hydrocarbons,23.615695070000008
afternoon2,Bishop,SB,11,21,Total Energy,9753054512.41
afternoon2,Bishop,SB,11,21,Atmospheric CO2,701058.600726
afternoon2,Bishop,SB,11,21,Nitrous Oxide,2.8167727038119996
afternoon2,Bishop,SB,11,21,Methane,15.8434947902322
afternoon2,Bishop,SB,11,21,Total Gaseous Hydrocarbons,132.713624303
afternoon2,Bishop,SB,10,61,Total Energy,2975443878.3882003
afternoon2,Bishop,SB,10,61,Atmospheric CO2,219174.15980839997
afternoon2,Bishop,SB,10,61,Nitrous Oxide,0.1871990744405999
afternoon2,Bishop,SB,10,61,Methane,2.8909008537418486
afternoon2,Bishop,SB,10,61,Total Gaseous Hydrocarbons,21.52260755363001
afternoon2,Bishop,SB,10,52,Total Energy,0.0
afternoon2,Bishop,SB,10,52,Atmospheric CO2,0.0
afternoon2,Bishop,SB,10,52,Nitrous Oxide,0.0
afternoon2,Bishop,SB,10,52,Methane,0.0
afternoon2,Bishop,SB,10,52,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,10,42,Total Energy,0.0
afternoon2,Bishop,SB,10,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,10,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,10,42,Methane,0.0
afternoon2,Bishop,SB,10,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,10,21,Total Energy,11077437042.5
afternoon2,Bishop,SB,10,21,Atmospheric CO2,796255.9683729998
afternoon2,Bishop,SB,10,21,Nitrous Oxide,3.3921291980739987
afternoon2,Bishop,SB,10,21,Methane,19.008586795191203
afternoon2,Bishop,SB,10,21,Total Gaseous Hydrocarbons,157.942890268
afternoon2,Bishop,SB,9,61,Total Energy,2649130477.9932995
afternoon2,Bishop,SB,9,61,Atmospheric CO2,195137.473261
afternoon2,Bishop,SB,9,61,Nitrous Oxide,0.2152083871444
afternoon2,Bishop,SB,9,61,Methane,4.162893416450121
afternoon2,Bishop,SB,9,61,Total Gaseous Hydrocarbons,30.394656666789995
afternoon2,Bishop,SB,9,52,Total Energy,735714498.0
afternoon2,Bishop,SB,9,52,Atmospheric CO2,53783.981199999995
afternoon2,Bishop,SB,9,52,Nitrous Oxide,0.1996724039
afternoon2,Bishop,SB,9,52,Methane,1.4739303499999994
afternoon2,Bishop,SB,9,52,Total Gaseous Hydrocarbons,21.841872199999994
afternoon2,Bishop,SB,9,42,Total Energy,0.0
afternoon2,Bishop,SB,9,42,Atmospheric CO2,0.0
afternoon2,Bishop,SB,9,42,Nitrous Oxide,0.0
afternoon2,Bishop,SB,9,42,Methane,0.0
afternoon2,Bishop,SB,9,42,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,9,21,Total Energy,10277150124.380001
afternoon2,Bishop,SB,9,21,Atmospheric CO2,738730.817229
afternoon2,Bishop,SB,9,21,Nitrous Oxide,3.118660863115
afternoon2,Bishop,SB,9,21,Methane,17.1593256216745
afternoon2,Bishop,SB,9,21,Total Gaseous Hydrocarbons,144.09680137700002
afternoon2,Bishop,SB,8,61,Total Energy,0.0
afternoon2,Bishop,SB,8,61,Atmospheric CO2,0.0
afternoon2,Bishop,SB,8,61,Nitrous Oxide,0.0
afternoon2,Bishop,SB,8,61,Methane,0.0
afternoon2,Bishop,SB,8,61,Total Gaseous Hydrocarbons,0.0
afternoon2,Bishop,SB,8,52,Total Energy,2754930220.0
afternoon2,Bishop,SB,8,52,Atmospheric CO2,201500.95200000008
afternoon2,Bishop,SB,8,52,Nitrous Oxide,1.1219311479999998
afternoon2,Bishop,SB,8,52,Methane,6.8282148867000005
