sim,period,inter,direc,cycle,type,fuel
0,afternoon1,Hwy401,NB,33,61,8.292229934411534
0,afternoon1,Hwy401,NB,33,52,3.0814732319828404
0,afternoon1,Hwy401,NB,34,21,1093.8437539882625
0,afternoon1,Hwy401,NB,34,42,7.611237483138382
0,afternoon1,Hwy401,NB,34,61,22.60563556191309
0,afternoon1,Hwy401,NB,34,52,1.5475557743012816
0,afternoon1,Hwy401,NB,35,42,6.674019911715261
0,afternoon1,Hwy401,NB,35,61,4.467395599226681
0,afternoon1,Hwy401,NB,35,21,386.1477280538303
0,afternoon1,Hwy401,NB,35,52,9.479427326614159
0,afternoon1,Hwy401,NB,36,21,773.2494733549631
0,afternoon1,Hwy401,NB,36,61,6.9600763170916675
0,afternoon1,Hwy401,NB,37,21,516.479297565731
0,afternoon1,Hwy401,NB,37,61,3.885213137597743
0,afternoon1,Hwy401,NB,38,52,22.41192502692129
0,afternoon1,Hwy401,NB,38,21,592.002395691654
0,afternoon1,Hwy401,NB,39,21,458.2613062671349
0,afternoon1,Hwy401,NB,39,52,18.54455108164128
0,afternoon1,Hwy401,NB,40,21,627.1266959608797
0,afternoon1,Hwy401,NB,41,21,694.0916546737764
0,afternoon1,Hwy401,NB,41,52,12.145617062648716
0,afternoon1,Hwy401,NB,41,42,5.9701142553744395
0,afternoon1,Hwy401,NB,42,21,311.26700214612634
0,afternoon1,Hwy401,NB,42,42,7.509672327223217
0,afternoon1,Hwy401,NB,42,52,8.369349073539711
0,afternoon1,Hwy401,NB,43,21,1198.6513304965802
0,afternoon1,Hwy401,NB,43,52,4.806054827027876
0,afternoon1,Hwy401,NB,44,21,626.6777548531586
0,afternoon1,Hwy401,NB,44,42,9.025935613420957
0,afternoon1,Hwy401,NB,45,21,307.37125130116124
0,afternoon1,Hwy401,NB,45,52,48.42438187424608
0,afternoon2,Dunbar,SB,1,21,325.06322151661465
0,afternoon2,Dunbar,SB,1,42,24.248038179460625
0,afternoon2,Dunbar,SB,1,61,8.993809651216253
0,afternoon2,Dunbar,SB,2,21,727.591036231949
0,afternoon2,Dunbar,SB,2,61,32.67614250780097
0,afternoon2,Dunbar,SB,2,52,43.36022121604475
0,afternoon2,Dunbar,SB,3,52,5.188271093028489
0,afternoon2,Dunbar,SB,3,21,384.44290004235324
0,afternoon2,Dunbar,SB,4,21,818.1792517384393
0,afternoon2,Dunbar,SB,4,61,11.389041657324018
0,afternoon2,Dunbar,SB,5,21,596.9789248708697
0,afternoon2,Dunbar,SB,6,21,1377.7410587833517
0,afternoon2,Dunbar,SB,6,61,6.176544392611358
0,afternoon2,Dunbar,SB,7,21,1094.0006532804225
0,afternoon2,Dunbar,SB,7,52,50.57817853384351
0,afternoon2,Dunbar,SB,8,52,17.234545369237438
0,afternoon2,Dunbar,SB,8,21,372.14736252394346
0,afternoon2,Dunbar,SB,8,61,18.549106872148286
0,afternoon2,Dunbar,SB,9,21,619.0906948389004
0,afternoon2,Dunbar,SB,9,61,7.4411678860865145
0,afternoon2,Dunbar,SB,9,52,3.195604568673332
0,afternoon2,Dunbar,SB,10,21,672.7360497708346
0,afternoon2,Dunbar,SB,10,61,9.826073550697142
0,afternoon2,Dunbar,SB,10,42,8.193507206666474
0,afternoon2,Dunbar,SB,10,52,39.52543640215545
0,afternoon2,Dunbar,SB,11,21,693.1679021894973
0,afternoon2,Dunbar,SB,12,21,642.0498467943165
0,afternoon2,Dunbar,SB,12,61,37.37402514041506
0,afternoon2,Dunbar,SB,13,21,367.6599500305657
0,afternoon2,Dunbar,SB,14,21,859.0801333675159
0,afternoon2,Dunbar,SB,14,52,18.99179025797353
0,afternoon2,Dunbar,SB,15,21,613.7798066512969
0,afternoon2,Dunbar,SB,15,52,57.93918384466982
0,afternoon2,Dunbar,SB,16,21,277.1014252846684
0,afternoon2,Dunbar,SB,16,52,19.247598158122845
0,afternoon2,Dunbar,SB,16,42,3.22560197018293
0,afternoon2,Dunbar,SB,17,21,589.0145130773466
0,afternoon2,Dunbar,SB,17,42,22.372845398958507
0,afternoon2,Dunbar,SB,17,52,16.783323067194225
0,afternoon2,Dunbar,SB,17,61,5.339767092130291
0,afternoon2,Dunbar,SB,18,21,1052.0238070501503
0,afternoon2,Dunbar,SB,18,52,45.53940835432712
0,afternoon2,Dunbar,SB,18,61,18.59404058525599
0,afternoon2,Dunbar,SB,19,21,786.010062954455
0,afternoon2,Dunbar,SB,19,42,17.374406524067115
0,afternoon2,Dunbar,SB,19,52,1.4413316441418296
0,afternoon2,Dunbar,SB,19,61,27.243683388349332
0,afternoon2,Dunbar,SB,20,21,571.8530811092089
0,afternoon2,Dunbar,SB,20,52,22.311993697580725
0,afternoon2,Dunbar,SB,21,21,1074.8213571629317
0,afternoon2,Dunbar,SB,21,61,33.86304781644821
0,afternoon2,Dunbar,SB,21,52,27.40786649201226
0,afternoon2,Dunbar,SB,22,21,774.1843229502316
0,afternoon2,Dunbar,SB,22,61,19.012717507419374
0,afternoon2,Dunbar,SB,23,21,348.1372536930123
0,afternoon2,Dunbar,SB,24,21,774.3412187824883
0,afternoon2,Dunbar,SB,24,52,18.688337772805674
0,afternoon2,Dunbar,SB,25,21,784.1324114182975
0,afternoon2,Dunbar,SB,25,52,10.551534156081999
0,afternoon2,Dunbar,SB,26,21,790.8882399709986
0,afternoon2,Dunbar,SB,26,61,20.132107811104923
0,afternoon2,Dunbar,SB,26,52,50.0616708226903
0,afternoon2,Dunbar,SB,27,21,448.3871798223667
0,afternoon2,Dunbar,SB,27,61,6.250449306806143
0,afternoon2,Dunbar,SB,28,21,600.1508029118266
0,afternoon2,Dunbar,SB,28,52,2.6658558628541966
0,afternoon2,Dunbar,SB,28,61,8.466864743270524
0,afternoon2,Dunbar,SB,29,61,5.942628647755223
0,afternoon2,Dunbar,SB,29,21,470.1596888750616
0,afternoon2,Dunbar,SB,30,21,825.6863248580677
0,afternoon2,Dunbar,SB,30,52,32.328967335959575
0,afternoon2,Dunbar,SB,30,61,26.66150005130585
0,afternoon2,Bishop,NB,1,21,255.37691811554123
0,afternoon2,Bishop,NB,1,52,12.869910900165133
0,afternoon2,Bishop,NB,2,21,792.411578440452
0,afternoon2,Bishop,NB,2,52,48.72602791862118
0,afternoon2,Bishop,NB,3,21,437.72768023788893
0,afternoon2,Bishop,NB,3,52,32.590225869302564
0,afternoon2,Bishop,NB,4,21,505.5687806223489
0,afternoon2,Bishop,NB,4,52,14.136440589285053
0,afternoon2,Bishop,NB,5,21,557.7835864343929
0,afternoon2,Bishop,NB,5,61,15.069907051119191
0,afternoon2,Bishop,NB,6,42,35.622781994049724
0,afternoon2,Bishop,NB,6,21,589.13654860966
0,afternoon2,Bishop,NB,7,21,388.2961946859584
0,afternoon2,Bishop,NB,7,52,7.185761133189326
0,afternoon2,Bishop,NB,8,21,367.63281828956895
0,afternoon2,Bishop,NB,8,52,10.11378932123229
0,afternoon2,Bishop,NB,8,61,7.390384457427173
0,afternoon2,Bishop,NB,9,21,201.99148979970857
0,afternoon2,Bishop,NB,9,61,4.29876661994282
0,afternoon2,Bishop,NB,9,52,5.186343312401744
0,afternoon2,Bishop,NB,9,42,18.095575923951785
0,afternoon2,Bishop,NB,10,42,3.3459208697712572
0,afternoon2,Bishop,NB,10,21,384.81873066082926
0,afternoon2,Bishop,NB,10,52,26.028820279969864
0,afternoon2,Bishop,NB,11,21,824.6167922237811
0,afternoon2,Bishop,NB,11,52,18.082085619214833
0,afternoon2,Bishop,NB,11,61,37.87739114371643
0,afternoon2,Bishop,NB,11,42,21.360163717369133
0,afternoon2,Bishop,NB,12,21,1027.874240413687
0,afternoon2,Bishop,NB,12,42,5.396506794235673
0,afternoon2,Bishop,NB,12,61,26.408771534206576
0,afternoon2,Bishop,NB,13,21,349.49178951500016
0,afternoon2,Bishop,NB,13,52,17.387910221798663
0,afternoon2,Bishop,NB,14,21,443.8475040277016
0,afternoon2,Bishop,NB,14,52,21.556780616343772
0,afternoon2,Bishop,NB,14,61,5.853371093936938
0,afternoon2,Bishop,NB,15,21,606.7700274316037
0,afternoon2,Bishop,NB,15,61,6.956426076128894
0,afternoon2,Bishop,NB,15,52,24.223146189511297
0,afternoon2,Bishop,NB,16,21,516.7242486362801
0,afternoon2,Bishop,NB,16,52,9.59259787671774
0,afternoon2,Bishop,NB,17,21,759.5801307365847
0,afternoon2,Bishop,NB,18,21,311.4538975414864
0,afternoon2,Bishop,NB,18,52,6.100362089931997
0,afternoon2,Bishop,NB,19,21,302.8480179527992
0,afternoon2,Bishop,NB,19,52,11.03772323661013
0,afternoon2,Bishop,NB,20,21,532.2213891326965
0,afternoon2,Bishop,NB,20,42,10.505616149914394
0,afternoon2,Bishop,NB,21,21,569.9787913842946
0,afternoon2,Bishop,NB,21,42,14.958986698651461
0,afternoon2,Bishop,NB,21,52,17.633134933333334
0,afternoon2,Bishop,NB,22,21,463.39044676089054
0,afternoon2,Bishop,NB,22,52,16.263784132874715
0,afternoon2,Bishop,NB,22,61,15.56004574377052
0,afternoon2,Bishop,NB,22,42,7.311748818011312
0,afternoon2,Bishop,NB,23,21,233.2958281895321
0,afternoon2,Bishop,NB,23,61,4.544771221657452
0,afternoon2,Bishop,NB,23,52,9.664586252859921
0,afternoon2,Bishop,NB,23,42,5.6912501457176905
0,afternoon2,Bishop,NB,24,21,453.83708230484376
0,afternoon2,Bishop,NB,24,52,13.97907846688142
0,afternoon2,Bishop,NB,25,42,23.478805504023935
0,afternoon2,Bishop,NB,25,21,730.3305584451448
0,afternoon2,Bishop,NB,25,52,11.532448816371746
0,afternoon2,Bishop,NB,26,21,324.14608825707
0,afternoon2,Bishop,NB,26,52,4.005058965256229
0,afternoon2,Bishop,NB,26,42,7.031730546732802
0,afternoon2,Bishop,NB,27,21,533.6639392841158
0,afternoon2,Bishop,NB,27,52,32.72403799261615
0,afternoon2,Bishop,NB,27,61,19.099743142189322
0,afternoon2,Bishop,NB,27,42,7.972443190314317
0,afternoon2,Bishop,NB,28,42,6.902145036120821
0,afternoon2,Bishop,NB,28,21,263.4451788986404
0,afternoon2,Bishop,NB,28,52,12.130096920773209
0,afternoon2,Bishop,NB,28,61,2.9796654123635835
0,afternoon2,Bishop,NB,29,21,311.4349368484989
0,afternoon2,Bishop,NB,30,21,703.8507721749307
0,afternoon2,Bishop,NB,30,42,48.355606595383264
0,afternoon2,Bishop,NB,31,42,31.647438807653437
0,afternoon2,Bishop,NB,31,21,746.3617284795291
0,afternoon2,Bishop,NB,31,52,75.18534789578466
0,afternoon2,Bishop,NB,31,61,18.72084745175969
0,afternoon2,Bishop,NB,32,42,16.776916619185588
0,afternoon2,Bishop,NB,32,21,476.051724776527
0,afternoon2,Bishop,NB,32,52,30.22111145513629
0,afternoon2,Bishop,NB,32,61,19.907699241032976
0,afternoon2,Bishop,NB,33,21,277.7289119111476
0,afternoon2,Bishop,NB,33,52,8.605890691135667
0,afternoon2,Bishop,NB,33,61,5.846736222732508
0,afternoon2,Bishop,NB,33,42,7.253317589815578
0,afternoon2,Bishop,NB,34,21,321.6473318169082
0,afternoon2,Bishop,NB,34,42,4.3080231597703795
0,afternoon2,Bishop,NB,34,52,12.25470057224732
0,afternoon2,Bishop,NB,35,21,562.071537310473
0,afternoon2,Bishop,NB,35,52,14.678084802315407
0,afternoon2,Bishop,NB,35,61,11.011979132472028
0,afternoon2,Bishop,NB,35,42,15.82725222946297
0,afternoon2,Bishop,NB,36,21,763.4140398845669
0,afternoon2,Bishop,NB,36,52,25.452184094643634
0,afternoon2,Bishop,NB,37,21,934.2267215560009
0,afternoon2,Bishop,NB,37,42,49.05353830349972
0,afternoon2,Bishop,NB,37,52,50.731629735776266
0,afternoon2,Bishop,NB,38,21,669.061549074516
0,afternoon2,Bishop,NB,38,42,20.010620548477092
0,afternoon2,Bishop,NB,38,52,3.185042046090625
0,afternoon2,Bishop,SB,1,21,450.74090658279545
0,afternoon2,Bishop,SB,1,61,8.55224242382536
0,afternoon2,Bishop,SB,1,52,25.222104598197667
0,afternoon2,Bishop,SB,2,61,37.35927744025573
0,afternoon2,Bishop,SB,2,52,42.205232071821044
0,afternoon2,Bishop,SB,2,21,823.266476462161
0,afternoon2,Bishop,SB,3,61,61.16773792510362
0,afternoon2,Bishop,SB,3,21,743.0467119755261
0,afternoon2,Bishop,SB,3,52,17.7221810648323
0,afternoon2,Bishop,SB,4,21,500.5936477127287
0,afternoon2,Bishop,SB,4,61,29.259302603584366
0,afternoon2,Bishop,SB,5,21,484.60733487734205
0,afternoon2,Bishop,SB,6,21,472.83327248880033
0,afternoon2,Bishop,SB,6,52,17.252956554681276
0,afternoon2,Bishop,SB,7,21,988.2340136671919
0,afternoon2,Bishop,SB,7,61,37.66184005980189
0,afternoon2,Bishop,SB,8,21,707.3107570381667
0,afternoon2,Bishop,SB,8,52,59.75324164083941
0,afternoon2,Bishop,SB,9,52,8.100957883987306
0,afternoon2,Bishop,SB,9,21,648.678546350674
0,afternoon2,Bishop,SB,9,61,29.052999618320747
0,afternoon2,Bishop,SB,10,21,735.4018431549895
0,afternoon2,Bishop,SB,10,61,19.435790795137546
0,afternoon2,Bishop,SB,11,21,752.2436401839769
0,afternoon2,Bishop,SB,11,52,48.93580598201327
0,afternoon2,Bishop,SB,11,61,23.793777254926223
0,afternoon2,Bishop,SB,11,42,25.182460298483758
0,afternoon2,Bishop,SB,12,21,431.33997830887137
0,afternoon2,Bishop,SB,12,52,3.5637108442749996
0,afternoon2,Bishop,SB,13,21,379.73064037052046
0,afternoon2,Bishop,SB,14,21,664.9540390846323
0,afternoon2,Bishop,SB,14,61,18.609334567157305
0,afternoon2,Bishop,SB,15,21,800.3962357200943
0,afternoon2,Bishop,SB,16,21,590.7391950153045
0,afternoon2,Bishop,SB,16,52,18.646994038194844
0,afternoon2,Bishop,SB,17,21,462.025826281457
0,afternoon2,Bishop,SB,17,52,91.36072937761506
0,afternoon2,Bishop,SB,18,21,919.0412555451613
0,afternoon2,Bishop,SB,18,52,31.76444789913225
0,afternoon2,Bishop,SB,18,42,6.967284272237199
0,afternoon2,Bishop,SB,19,21,423.5048207809744
0,afternoon2,Bishop,SB,19,52,22.517195712045492
0,afternoon2,Bishop,SB,19,42,31.05396214219966
0,afternoon2,Bishop,SB,20,21,570.9386896139644
0,afternoon2,Bishop,SB,20,42,3.4280103843410537
0,afternoon2,Bishop,SB,20,52,31.57675996197758
0,afternoon2,Bishop,SB,21,21,428.3828559815279
0,afternoon2,Bishop,SB,21,52,26.688015905896894
0,afternoon2,Bishop,SB,21,61,17.011549368259985
0,afternoon2,Bishop,SB,22,21,1028.4926884779063
0,afternoon2,Bishop,SB,22,61,48.03897447384324
0,afternoon2,Bishop,SB,22,52,49.73601199672085
0,afternoon2,Bishop,SB,23,21,630.5151041263389
0,afternoon2,Bishop,SB,23,42,11.006903362232904
0,afternoon2,Bishop,SB,23,52,12.968471245375476
0,afternoon2,Bishop,SB,23,61,19.814526028913882
0,afternoon2,Bishop,SB,24,21,668.2742083183863
0,afternoon2,Bishop,SB,24,52,64.79610312049022
0,afternoon2,Bishop,SB,25,21,1278.3115266653156
0,afternoon2,Bishop,SB,25,61,56.91926476403428
0,afternoon2,Bishop,SB,25,52,31.30034553376645
0,afternoon2,Bishop,SB,26,21,891.7196757605045
0,afternoon2,Bishop,SB,26,52,5.10984242726229
0,afternoon2,Bishop,SB,26,61,20.30041116084172
0,afternoon2,Bishop,SB,27,61,4.739518890951205
0,afternoon2,Bishop,SB,27,21,438.1732561882083
0,afternoon2,Bishop,SB,28,21,855.7470865693688
0,afternoon2,Bishop,SB,28,61,3.9489836990951885
0,afternoon2,Bishop,SB,28,52,2.055691914570216
0,afternoon2,Bishop,SB,29,21,792.1323031337865
0,afternoon2,Bishop,SB,29,52,9.45626480195284
0,afternoon2,Bishop,SB,30,21,674.0704551203265
0,afternoon2,Bishop,SB,30,52,29.835784059411825
0,afternoon2,Bishop,SB,31,21,793.5916500722357
0,afternoon2,Bishop,SB,31,61,4.954593813112928
0,afternoon2,Bishop,SB,32,21,515.0725083986744
0,afternoon2,Bishop,SB,32,61,27.30525356580539
0,afternoon2,Bishop,SB,32,52,35.281106017553924
0,afternoon2,Bishop,SB,33,21,641.003339686878
0,afternoon2,Bishop,SB,33,61,3.65849709195455
0,afternoon2,Bishop,SB,34,21,487.51380504673836
0,afternoon2,Bishop,SB,34,52,6.421827931677841
0,afternoon2,Bishop,SB,35,21,591.3582628303458
0,afternoon2,Bishop,SB,35,61,12.923307990009164
0,afternoon2,Bishop,SB,36,52,42.00390847009349
0,afternoon2,Bishop,SB,36,21,700.9450982700712
0,afternoon2,Bishop,SB,36,61,22.221765433736493
0,afternoon2,Bishop,SB,37,21,932.7005103264017
0,afternoon2,Bishop,SB,37,52,32.38537962045693
0,afternoon2,Bishop,SB,37,61,25.738185865351547
0,afternoon2,Bishop,SB,38,21,1074.2608521218572
0,afternoon2,Bishop,SB,38,61,18.96481515973416
0,afternoon2,Bishop,SB,38,52,37.49029112392315
0,afternoon2,Sheldon,NB,1,21,886.4531596007205
0,afternoon2,Sheldon,NB,1,52,48.39907517325883
0,afternoon2,Sheldon,NB,2,21,877.4316251959784
0,afternoon2,Sheldon,NB,2,52,19.779988097076927
0,afternoon2,Sheldon,NB,3,21,1336.7354899518432
0,afternoon2,Sheldon,NB,3,52,34.573489371668146
0,afternoon2,Sheldon,NB,4,52,4.463004223476891
0,afternoon2,Sheldon,NB,4,21,1271.0249696005817
0,afternoon2,Sheldon,NB,4,61,4.394166985294207
0,afternoon2,Sheldon,NB,4,42,1.5112464985361411
0,afternoon2,Sheldon,NB,5,42,34.6436661805309
0,afternoon2,Sheldon,NB,5,21,651.5114303322358
0,afternoon2,Sheldon,NB,5,61,10.210122598814138
0,afternoon2,Sheldon,NB,6,21,1123.3028250087236
0,afternoon2,Sheldon,NB,7,21,1046.316785703099
0,afternoon2,Sheldon,NB,7,52,26.35282557244571
0,afternoon2,Sheldon,NB,8,21,800.1441561105014
0,afternoon2,Sheldon,NB,8,61,22.641268607756377
0,afternoon2,Sheldon,NB,8,52,23.180577273989492
0,afternoon2,Sheldon,NB,9,42,21.667654519723193
0,afternoon2,Sheldon,NB,9,21,1308.716575974467
0,afternoon2,Sheldon,NB,9,52,36.13246578209901
0,afternoon2,Sheldon,NB,10,21,914.6534392668378
0,afternoon2,Sheldon,NB,10,61,50.28716883736445
0,afternoon2,Sheldon,NB,10,52,34.49095718963925
0,afternoon2,Sheldon,NB,11,52,2.903436951915994
0,afternoon2,Sheldon,NB,11,21,1457.2278815478805
0,afternoon2,Sheldon,NB,11,42,36.48134265104999
0,afternoon2,Sheldon,NB,11,61,14.348451139319186
0,afternoon2,Sheldon,NB,12,21,664.3317572415966
0,afternoon2,Sheldon,NB,12,61,8.956839418038365
0,afternoon2,Sheldon,NB,13,21,878.788033030114
0,afternoon2,Sheldon,NB,13,52,38.620520697184716
0,afternoon2,Sheldon,NB,14,21,1511.0871845021165
0,afternoon2,Sheldon,NB,14,52,100.80680713672255
0,afternoon2,Sheldon,NB,14,61,25.52111499048654
0,afternoon2,Sheldon,NB,15,21,1670.0675584894511
0,afternoon2,Sheldon,NB,15,61,7.310019976560286
0,afternoon2,Sheldon,NB,15,52,54.68520078954705
0,afternoon2,Sheldon,NB,16,21,1150.2927392073402
0,afternoon2,Sheldon,NB,16,52,5.754501603766041
0,afternoon2,Sheldon,NB,17,21,486.97291177837246
0,afternoon2,Sheldon,NB,17,52,29.00360090497555
0,afternoon2,Sheldon,NB,18,21,1019.4118390091006
0,afternoon2,Sheldon,NB,18,52,33.414165523418696
0,afternoon2,Sheldon,NB,19,21,1145.1501106405549
0,afternoon2,Sheldon,NB,19,42,32.77011445622789
0,afternoon2,Sheldon,NB,20,21,667.9035453700584
0,afternoon2,Sheldon,NB,20,52,29.655726933333337
0,afternoon2,Sheldon,NB,21,21,878.6059967288779
0,afternoon2,Sheldon,NB,22,21,771.9716868880142
0,afternoon2,Sheldon,NB,22,61,8.932863020151713
0,afternoon2,Sheldon,NB,22,52,23.931597553510432
0,afternoon2,Sheldon,NB,22,42,13.577804400187055
0,afternoon2,Sheldon,NB,23,21,609.9132141959103
0,afternoon2,Sheldon,NB,23,52,15.740146910439782
0,afternoon2,Sheldon,NB,23,42,13.665248930670895
0,afternoon2,Sheldon,NB,24,21,677.1330598525308
0,afternoon2,Sheldon,NB,24,52,22.767719227237766
0,afternoon2,Sheldon,NB,24,42,15.468733470683992
0,afternoon2,Sheldon,NB,25,21,574.2534490123079
0,afternoon2,Sheldon,NB,25,52,2.5651448123832092
0,afternoon2,Sheldon,NB,25,42,4.8986949866390175
0,afternoon2,Sheldon,NB,26,21,1237.112043665359
0,afternoon2,Sheldon,NB,26,52,58.862681601552765
0,afternoon2,Sheldon,NB,26,42,30.809717541539793
0,afternoon2,Sheldon,NB,27,42,5.967467236680834
0,afternoon2,Sheldon,NB,27,21,906.9902181610107
0,afternoon2,Sheldon,NB,27,52,9.853090361264174
0,afternoon2,Sheldon,NB,28,21,741.7526237020699
0,afternoon2,Sheldon,NB,29,21,784.6731360590828
0,afternoon2,Sheldon,NB,29,42,77.48539671878999
0,afternoon2,Sheldon,NB,29,52,10.072268078195886
0,afternoon2,Sheldon,NB,30,42,18.716329616063494
0,afternoon2,Sheldon,NB,30,21,774.4144548281754
0,afternoon2,Sheldon,NB,30,52,40.3798221282256
0,afternoon2,Sheldon,NB,30,61,14.797157400602707
0,afternoon2,Sheldon,NB,31,42,17.384453125218435
0,afternoon2,Sheldon,NB,31,21,583.3606472513985
0,afternoon2,Sheldon,NB,31,52,14.742584597426411
0,afternoon2,Sheldon,NB,31,61,21.737798486236887
0,afternoon2,Sheldon,NB,32,21,878.0084860740325
0,afternoon2,Sheldon,NB,32,61,23.235521914321435
0,afternoon2,Sheldon,NB,32,52,25.35618766266169
0,afternoon2,Sheldon,NB,33,42,23.89820162457625
0,afternoon2,Sheldon,NB,33,21,835.4291306766493
0,afternoon2,Sheldon,NB,33,52,5.7182726869623375
0,afternoon2,Sheldon,NB,33,61,1.5821156419495197
0,afternoon2,Sheldon,NB,34,21,648.2200437621349
0,afternoon2,Sheldon,NB,34,52,13.248422724322877
0,afternoon2,Sheldon,NB,34,61,6.6811417188482265
0,afternoon2,Sheldon,NB,34,42,10.009889481645855
0,afternoon2,Sheldon,NB,35,21,658.0167103774153
0,afternoon2,Sheldon,NB,35,52,11.577694460574643
0,afternoon2,Sheldon,NB,35,42,3.4223821037172497
0,afternoon2,Sheldon,NB,36,21,1188.4102051083175
0,afternoon2,Sheldon,NB,36,42,22.262059808491454
0,afternoon2,Sheldon,NB,36,52,32.81204725820415
0,afternoon2,Sheldon,SB,1,61,48.66042510305268
0,afternoon2,Sheldon,SB,1,52,12.647822329003823
0,afternoon2,Sheldon,SB,1,21,649.2445455641567
0,afternoon2,Sheldon,SB,2,21,554.1636717014588
0,afternoon2,Sheldon,SB,2,61,19.705028894992147
0,afternoon2,Sheldon,SB,2,52,8.108374239540883
0,afternoon2,Sheldon,SB,3,21,416.2228413284425
0,afternoon2,Sheldon,SB,4,21,1149.3635373638704
0,afternoon2,Sheldon,SB,4,52,26.275457217144286
0,afternoon2,Sheldon,SB,4,61,20.363834818456013
0,afternoon2,Sheldon,SB,5,21,710.8306519630295
0,afternoon2,Sheldon,SB,5,61,26.0109021457851
0,afternoon2,Sheldon,SB,5,52,32.544320444951964
0,afternoon2,Sheldon,SB,6,21,668.5070713492842
0,afternoon2,Sheldon,SB,6,52,28.35303757923303
0,afternoon2,Sheldon,SB,7,21,1324.1188704348306
0,afternoon2,Sheldon,SB,7,61,14.359979582135654
0,afternoon2,Sheldon,SB,8,21,603.1851526185807
0,afternoon2,Sheldon,SB,8,61,12.22346055036514
0,afternoon2,Sheldon,SB,9,21,804.3321611502123
0,afternoon2,Sheldon,SB,9,52,89.23960366059873
0,afternoon2,Sheldon,SB,9,61,30.7621458936003
0,afternoon2,Sheldon,SB,9,42,28.826168696480885
0,afternoon2,Sheldon,SB,10,21,809.0920028868156
0,afternoon2,Sheldon,SB,11,21,522.9031058042841
0,afternoon2,Sheldon,SB,12,21,1034.062750492834
0,afternoon2,Sheldon,SB,12,61,92.39455032998734
0,afternoon2,Sheldon,SB,12,42,17.147169990175975
0,afternoon2,Sheldon,SB,13,21,632.519005385969
0,afternoon2,Sheldon,SB,14,21,655.3665932179405
0,afternoon2,Sheldon,SB,15,21,667.5599833758565
0,afternoon2,Sheldon,SB,15,52,44.136892888911326
0,afternoon2,Sheldon,SB,16,21,974.9752986265775
0,afternoon2,Sheldon,SB,16,61,26.978825002458667
0,afternoon2,Sheldon,SB,16,52,18.865688903829906
0,afternoon2,Sheldon,SB,17,21,594.0568399421843
0,afternoon2,Sheldon,SB,17,52,74.23407640271532
0,afternoon2,Sheldon,SB,18,21,655.8647172693754
0,afternoon2,Sheldon,SB,18,52,9.148620850331621
0,afternoon2,Sheldon,SB,19,21,843.2137265584965
0,afternoon2,Sheldon,SB,19,52,46.77049670258879
0,afternoon2,Sheldon,SB,19,61,58.152696200898724
0,afternoon2,Sheldon,SB,20,61,24.88092729652696
0,afternoon2,Sheldon,SB,20,21,824.6539158280023
0,afternoon2,Sheldon,SB,20,52,17.18225231991808
0,afternoon2,Sheldon,SB,20,42,16.4717714296431
0,afternoon2,Sheldon,SB,21,21,893.5371646295681
0,afternoon2,Sheldon,SB,21,52,56.834517537012985
0,afternoon2,Sheldon,SB,21,42,3.2582427808850607
0,afternoon2,Sheldon,SB,21,61,8.607177787078507
0,afternoon2,Sheldon,SB,22,21,870.4798933662227
0,afternoon2,Sheldon,SB,22,52,39.23326050484281
0,afternoon2,Sheldon,SB,22,61,35.28170710003574
0,afternoon2,Sheldon,SB,23,21,690.6091535523799
0,afternoon2,Sheldon,SB,23,61,14.013516576165374
0,afternoon2,Sheldon,SB,23,52,7.049346388749421
0,afternoon2,Sheldon,SB,24,61,28.038741664010143
0,afternoon2,Sheldon,SB,24,21,884.144200518196
0,afternoon2,Sheldon,SB,24,52,47.12492088275172
0,afternoon2,Sheldon,SB,25,21,519.3110206620629
0,afternoon2,Sheldon,SB,25,61,3.2013110670773037
0,afternoon2,Sheldon,SB,26,21,725.1660082661834
0,afternoon2,Sheldon,SB,26,61,17.7661814311079
0,afternoon2,Sheldon,SB,26,52,36.45318708107518
0,afternoon2,Sheldon,SB,27,21,841.9283800903546
0,afternoon2,Sheldon,SB,27,61,12.677516079343324
0,afternoon2,Sheldon,SB,27,52,21.209474654821115
0,afternoon2,Sheldon,SB,28,21,401.08832628993935
0,afternoon2,Sheldon,SB,28,52,5.488247396758389
0,afternoon2,Sheldon,SB,28,61,14.157463232701204
0,afternoon2,Sheldon,SB,29,21,651.1363095614232
0,afternoon2,Sheldon,SB,29,61,33.45961845928532
0,afternoon2,Sheldon,SB,29,52,12.393042449217562
0,afternoon2,Sheldon,SB,30,52,9.688559292361195
0,afternoon2,Sheldon,SB,30,21,1129.2258901927016
0,afternoon2,Sheldon,SB,30,61,12.4179362400508
0,afternoon2,Sheldon,SB,31,21,310.38919321578425
0,afternoon2,Sheldon,SB,31,52,32.72569571469114
0,afternoon2,Sheldon,SB,32,52,26.573583460727633
0,afternoon2,Sheldon,SB,32,21,1145.9233742124777
0,afternoon2,Sheldon,SB,32,61,53.79769600034027
0,afternoon2,Sheldon,SB,33,21,631.2906172819563
0,afternoon2,Sheldon,SB,33,61,14.024913156476503
0,afternoon2,Sheldon,SB,33,52,28.130317464047074
0,afternoon2,Sheldon,SB,34,52,10.772269830713059
0,afternoon2,Sheldon,SB,34,21,516.1344772333124
0,afternoon2,Sheldon,SB,34,61,25.627110869611073
0,afternoon2,Sheldon,SB,35,21,511.99440217357994
